"state","year","quarter","district","topuser_count","amount"
"madhya-pradesh",2020,1,"dhar","1500274","2336164021"
"madhya-pradesh",2020,1,"rewa","1358528","2622020904"
"madhya-pradesh",2020,2,"bhopal","14074026","27679446324"
"madhya-pradesh",2020,2,"indore","13320426","28685653052"
"madhya-pradesh",2020,2,"gwalior","2624767","4775816369"
"madhya-pradesh",2020,2,"jabalpur","2318052","4127023650"
"madhya-pradesh",2020,2,"ujjain","2060273","3502234254"
"madhya-pradesh",2020,2,"sehore","2007098","3502556848"
"madhya-pradesh",2020,2,"chhindwara","1950309","3543387313"
"madhya-pradesh",2020,2,"dewas","1913320","3316587069"
"madhya-pradesh",2020,2,"rewa","1877915","3929625255"
"madhya-pradesh",2020,2,"dhar","1792207","2906918484"
"madhya-pradesh",2020,3,"bhopal","29560361","57525605026"
"madhya-pradesh",2020,3,"indore","17544816","31851463021"
"madhya-pradesh",2020,3,"gwalior","3978884","7817520356"
"madhya-pradesh",2020,3,"jabalpur","3568035","6733555698"
"madhya-pradesh",2020,3,"ujjain","2921971","5297389627"
"madhya-pradesh",2020,3,"dhar","2527639","4260243323"
"madhya-pradesh",2020,3,"sehore","2512141","4197137117"
"madhya-pradesh",2020,3,"dewas","2498225","4394184455"
"madhya-pradesh",2020,3,"chhindwara","2113701","3726188141"
"madhya-pradesh",2020,3,"rewa","2086383","3959365506"
"madhya-pradesh",2020,4,"bhopal","38492334","67905952478"
"madhya-pradesh",2020,4,"indore","25715586","42359214661"
"madhya-pradesh",2020,4,"gwalior","6115831","12129267095"
"madhya-pradesh",2020,4,"jabalpur","5245511","9769636688"
"madhya-pradesh",2020,4,"ujjain","4280284","7849328205"
"madhya-pradesh",2020,4,"dhar","3833814","6450900581"
"madhya-pradesh",2020,4,"dewas","3659099","6453013619"
"madhya-pradesh",2020,4,"sehore","3633263","6071266571"
"madhya-pradesh",2020,4,"chhindwara","3170211","5890642614"
"madhya-pradesh",2020,4,"rewa","3045335","6440539078"
"madhya-pradesh",2021,1,"bhopal","67309234","101725720745"
"madhya-pradesh",2021,1,"indore","37457244","53867415617"
"madhya-pradesh",2021,1,"gwalior","7162483","13365571400"
"madhya-pradesh",2021,1,"jabalpur","6508756","11341470368"
"madhya-pradesh",2021,1,"ujjain","4926814","8661804509"
"madhya-pradesh",2021,1,"dhar","4368739","7366487165"
"madhya-pradesh",2021,1,"dewas","3992803","6833124438"
"madhya-pradesh",2021,1,"sehore","3804912","6207673601"
"madhya-pradesh",2021,1,"chhindwara","3281453","6171721023"
"madhya-pradesh",2021,1,"sagar","3149917","5653447302"
"madhya-pradesh",2021,2,"bhopal","74643630","127038866031"
"madhya-pradesh",2021,2,"indore","34159162","59026805793"
"madhya-pradesh",2021,2,"gwalior","7475892","15466583871"
"madhya-pradesh",2021,2,"jabalpur","6808088","12879587251"
"madhya-pradesh",2021,2,"dhar","5029916","9012726646"
"madhya-pradesh",2021,2,"ujjain","4879699","9676724764"
"madhya-pradesh",2021,2,"dewas","4430778","8482648817"
"madhya-pradesh",2021,2,"sehore","4199604","7779826903"
"madhya-pradesh",2021,2,"chhindwara","3787673","7484666558"
"madhya-pradesh",2021,2,"rewa","3692722","8211449729"
"madhya-pradesh",2021,3,"bhopal","103403998","146735124186"
"madhya-pradesh",2021,3,"indore","55970712","81712956761"
"madhya-pradesh",2021,3,"gwalior","10677148","19237891487"
"madhya-pradesh",2021,3,"jabalpur","9691966","16293034528"
"madhya-pradesh",2021,3,"ujjain","7652620","13233697399"
"madhya-pradesh",2021,3,"dhar","7010257","11371461568"
"madhya-pradesh",2021,3,"dewas","6092595","9986506658"
"madhya-pradesh",2021,3,"sehore","5466240","8629273157"
"madhya-pradesh",2021,3,"chhindwara","5106996","8670292562"
"madhya-pradesh",2021,3,"sagar","4691027","8366148266"
"madhya-pradesh",2021,4,"bhopal","134176541","190196223229"
"madhya-pradesh",2021,4,"indore","73486993","107685836353"
"madhya-pradesh",2021,4,"gwalior","13721879","25012279408"
"madhya-pradesh",2021,4,"jabalpur","12476449","20920967750"
"madhya-pradesh",2021,4,"ujjain","9436286","16998154949"
"madhya-pradesh",2021,4,"dhar","8770665","14454487270"
"madhya-pradesh",2021,4,"dewas","7659615","13007477186"
"madhya-pradesh",2021,4,"sehore","6733399","10809509304"
"madhya-pradesh",2021,4,"chhindwara","6522234","11185696131"
"madhya-pradesh",2021,4,"rewa","6195961","12315058116"
"madhya-pradesh",2022,1,"bhopal","159892411","221096758835"
"madhya-pradesh",2022,1,"indore","82698834","117708333767"
"madhya-pradesh",2022,1,"gwalior","15549106","27692015435"
"madhya-pradesh",2022,1,"jabalpur","14198131","23727705883"
"madhya-pradesh",2022,1,"ujjain","11174270","19317822241"
"madhya-pradesh",2022,1,"dhar","10117283","16593117838"
"madhya-pradesh",2022,1,"dewas","8873232","14573666819"
"madhya-pradesh",2022,1,"sehore","7782311","12240349685"
"madhya-pradesh",2022,1,"chhindwara","7709009","12667985168"
"madhya-pradesh",2022,1,"sagar","7000254","11999611899"
"madhya-pradesh",2022,2,"bhopal","185588829","255910395859"
"madhya-pradesh",2022,2,"indore","94002709","130634964643"
"madhya-pradesh",2022,2,"gwalior","18027874","32093579424"
"madhya-pradesh",2022,2,"jabalpur","16889784","27629576719"
"madhya-pradesh",2022,2,"ujjain","12860422","22270090166"
"madhya-pradesh",2022,2,"dhar","11567048","18840900183"
"madhya-pradesh",2022,2,"dewas","9969749","16816037628"
"madhya-pradesh",2022,2,"chhindwara","8962440","14596356954"
"madhya-pradesh",2022,2,"sehore","8725327","14417789309"
"madhya-pradesh",2022,2,"rewa","8417985","16928268531"
"madhya-pradesh",2022,3,"chhindwara","169367916","236429180485"
"madhya-pradesh",2022,3,"bhopal","156507125","194323899842"
"madhya-pradesh",2022,3,"indore","140075797","181342408308"
"madhya-pradesh",2022,3,"gwalior","19510123","31696730032"
"madhya-pradesh",2022,3,"jabalpur","17564654","26204520331"
"madhya-pradesh",2022,3,"ujjain","14059587","21942517754"
"madhya-pradesh",2022,3,"dhar","12392412","18195974456"
"madhya-pradesh",2022,3,"dewas","10823857","16145007713"
"madhya-pradesh",2022,3,"rewa","8837903","14504856960"
"madhya-pradesh",2022,3,"sehore","8802203","12815375203"
"madhya-pradesh",2022,4,"chhindwara","245710341","350638062975"
"madhya-pradesh",2022,4,"bhopal","190199488","243653886996"
"madhya-pradesh",2022,4,"indore","158576063","210881632373"
"madhya-pradesh",2022,4,"gwalior","21340912","35102831658"
"madhya-pradesh",2022,4,"jabalpur","17383664","26637455898"
"madhya-pradesh",2022,4,"ujjain","16707523","27113247453"
"madhya-pradesh",2022,4,"dhar","13287245","20206456865"
"madhya-pradesh",2022,4,"dewas","11710945","18499556127"
"madhya-pradesh",2022,4,"shahdol","10700938","14780956554"
"madhya-pradesh",2022,4,"rewa","9898698","16813110581"
"madhya-pradesh",2023,1,"indore","125871728","151714773334"
"madhya-pradesh",2023,1,"bhopal","90233129","100743031945"
"madhya-pradesh",2023,1,"gwalior","32530192","52982719835"
"madhya-pradesh",2023,1,"ujjain","26942883","40817423529"
"madhya-pradesh",2023,1,"jabalpur","25123516","37663871660"
"madhya-pradesh",2023,1,"dhar","23103625","33382954474"
"madhya-pradesh",2023,1,"dewas","19792878","29287649682"
"madhya-pradesh",2023,1,"chhindwara","17392755","24958783288"
"madhya-pradesh",2023,1,"rewa","16354341","27952686901"
"madhya-pradesh",2023,1,"sehore","16316080","23436920406"
"madhya-pradesh",2023,2,"indore","142167846","167783471243"
"madhya-pradesh",2023,2,"bhopal","101329806","112080830923"
"madhya-pradesh",2023,2,"gwalior","37274900","57528982641"
"madhya-pradesh",2023,2,"ujjain","30837675","46609017169"
"madhya-pradesh",2023,2,"jabalpur","28848316","41668633973"
"madhya-pradesh",2023,2,"dhar","26679875","36996250233"
"madhya-pradesh",2023,2,"dewas","22398163","33309353948"
"madhya-pradesh",2023,2,"rewa","20065798","32186209412"
"madhya-pradesh",2023,2,"chhindwara","20020454","28324665903"
"madhya-pradesh",2023,2,"sehore","18815311","28128404111"
"maharashtra",2018,1,"pune","3842929","5378982327"
"maharashtra",2018,1,"mumbai","2671029","3923116794"
"maharashtra",2018,1,"mumbai suburban","1444587","2385242801"
"maharashtra",2018,1,"thane","1243518","1995816825"
"maharashtra",2018,1,"nashik","669259","874435847"
"maharashtra",2018,1,"aurangabad","620430","680361962"
"maharashtra",2018,1,"nagpur","592456","781981176"
"maharashtra",2018,1,"solapur","451438","535791949"
"maharashtra",2018,1,"ahmednagar","438972","522540234"
"maharashtra",2018,1,"kolhapur","351519","354723905"
"maharashtra",2018,2,"pune","5162876","8513428063"
"maharashtra",2018,2,"mumbai","3277612","6048515206"
"maharashtra",2018,2,"mumbai suburban","2055232","3877425977"
"maharashtra",2018,2,"thane","1773084","3339349832"
"maharashtra",2018,2,"nashik","956098","1502940957"
"maharashtra",2018,2,"nagpur","792349","1325086381"
"maharashtra",2018,2,"aurangabad","789032","1121247393"
"maharashtra",2018,2,"solapur","657732","1017429009"
"maharashtra",2018,2,"ahmednagar","616058","960786263"
"maharashtra",2018,2,"raigad","469802","849899520"
"maharashtra",2018,3,"pune","7890491","12601613622"
"maharashtra",2018,3,"mumbai","4090811","7438893352"
"maharashtra",2018,3,"mumbai suburban","3049903","5567618775"
"maharashtra",2018,3,"thane","2611297","4941785823"
"maharashtra",2018,3,"nashik","1321016","2243065274"
"maharashtra",2018,3,"nagpur","1215989","2003870351"
"maharashtra",2018,3,"aurangabad","1171650","1755607885"
"maharashtra",2018,3,"solapur","957281","1548416429"
"maharashtra",2018,3,"ahmednagar","842685","1476318517"
"maharashtra",2018,3,"raigad","717318","1362324763"
"maharashtra",2018,4,"pune","11075153","18048884123"
"maharashtra",2018,4,"mumbai","6060284","11506143747"
"maharashtra",2018,4,"mumbai suburban","4635750","8268990734"
"maharashtra",2018,4,"thane","4198385","7592415202"
"maharashtra",2018,4,"nagpur","1884842","3079870458"
"maharashtra",2018,4,"nashik","1881354","3510737505"
"maharashtra",2018,4,"aurangabad","1685901","2758523356"
"maharashtra",2018,4,"solapur","1266285","2368140885"
"maharashtra",2018,4,"ahmednagar","1226980","2363347728"
"maharashtra",2018,4,"palghar","1088141","1842460037"
"maharashtra",2019,1,"pune","23360634","32233517414"
"maharashtra",2019,1,"mumbai","8672352","14116666928"
"maharashtra",2019,1,"mumbai suburban","6743762","10706972932"
"maharashtra",2019,1,"thane","6590587","10262365752"
"maharashtra",2019,1,"nagpur","3417783","4445200036"
"maharashtra",2019,1,"nashik","2967544","4544409151"
"maharashtra",2019,1,"aurangabad","2792378","3834151759"
"maharashtra",2019,1,"ahmednagar","1729326","2957722310"
"maharashtra",2019,1,"palghar","1719894","2564696463"
"maharashtra",2019,1,"solapur","1711532","2915291684"
"maharashtra",2019,2,"pune","44795652","58398808592"
"maharashtra",2019,2,"mumbai","9050682","16756255698"
"maharashtra",2019,2,"thane","7530876","12313829091"
"maharashtra",2019,2,"mumbai suburban","7064507","11847987143"
"maharashtra",2019,2,"nagpur","4188658","6025414880"
"maharashtra",2019,2,"nashik","3923883","5791332954"
"maharashtra",2019,2,"aurangabad","3396197","4796542322"
"maharashtra",2019,2,"solapur","1820589","3474067537"
"maharashtra",2019,2,"raigad","1818926","3167985278"
"maharashtra",2019,2,"ahmednagar","1790440","3545962731"
"maharashtra",2019,3,"pune","67093416","78128868958"
"maharashtra",2019,3,"thane","11231012","16108408587"
"maharashtra",2019,3,"mumbai","10401047","19947302478"
"maharashtra",2019,3,"mumbai suburban","10319061","15257508401"
"maharashtra",2019,3,"nashik","7028066","8460253081"
"maharashtra",2019,3,"nagpur","6165553","7727440587"
"maharashtra",2019,3,"aurangabad","5823390","6977918217"
"maharashtra",2019,3,"solapur","2841225","4598818500"
"maharashtra",2019,3,"ahmednagar","2826165","4766032718"
"maharashtra",2019,3,"raigad","2748252","4158566617"
"maharashtra",2019,4,"pune","91666565","103270644868"
"maharashtra",2019,4,"mumbai","14329105","29174555413"
"maharashtra",2019,4,"thane","13830713","20280076921"
"maharashtra",2019,4,"mumbai suburban","12837253","20156220719"
"maharashtra",2019,4,"nashik","10054198","12613474577"
"maharashtra",2019,4,"nagpur","8223885","10735621489"
"maharashtra",2019,4,"aurangabad","8161133","10014948231"
"maharashtra",2019,4,"ahmednagar","4236391","7088367323"
"maharashtra",2019,4,"solapur","3759589","6462184396"
"maharashtra",2019,4,"raigad","3562595","5355626918"
"maharashtra",2020,1,"pune","107497963","119146177775"
"maharashtra",2020,1,"mumbai suburban","23598054","40462122570"
"maharashtra",2020,1,"thane","15699451","22551048276"
"maharashtra",2020,1,"nashik","12019521","15505749977"
"maharashtra",2020,1,"nagpur","10765004","15125508374"
"maharashtra",2020,1,"aurangabad","9438690","11942430957"
"maharashtra",2020,1,"ahmednagar","5518308","9057699650"
"maharashtra",2020,1,"solapur","4939298","8556069047"
"maharashtra",2020,1,"mumbai","4716907","8325816942"
"maharashtra",2020,1,"raigad","4244606","6091061427"
"maharashtra",2020,2,"pune","58840981","94890914731"
"maharashtra",2020,2,"mumbai suburban","14673823","26603760478"
"maharashtra",2020,2,"thane","12230364","18163626281"
"maharashtra",2020,2,"nashik","11893531","17207891613"
"maharashtra",2020,2,"nagpur","8581175","13518590358"
"maharashtra",2020,2,"aurangabad","7820545","11549930062"
"maharashtra",2020,2,"ahmednagar","6617740","11240715303"
"maharashtra",2020,2,"solapur","6271738","11057370637"
"maharashtra",2020,2,"palghar","4237438","5239353070"
"maharashtra",2020,2,"raigad","4056198","5669347658"
"maharashtra",2020,3,"pune","101472134","154366363808"
"maharashtra",2020,3,"mumbai suburban","20687558","38421032378"
"maharashtra",2020,3,"nashik","17587671","26675908701"
"maharashtra",2020,3,"thane","16568232","26708998225"
"maharashtra",2020,3,"aurangabad","12231686","19033463159"
"maharashtra",2020,3,"nagpur","11746960","18854510865"
"maharashtra",2020,3,"ahmednagar","8883332","16593214277"
"maharashtra",2020,3,"solapur","8375851","16121372737"
"maharashtra",2020,3,"raigad","5427408","8380993717"
"maharashtra",2020,3,"palghar","5046305","7298216466"
"maharashtra",2020,4,"pune","142350762","182511549425"
"maharashtra",2020,4,"mumbai suburban","31947471","52567087497"
"maharashtra",2020,4,"thane","30073494","43911916102"
"maharashtra",2020,4,"nashik","25886584","38876096830"
"maharashtra",2020,4,"aurangabad","19001745","27681773653"
"maharashtra",2020,4,"nagpur","17881031","27734234062"
"maharashtra",2020,4,"ahmednagar","13929256","25560818871"
"maharashtra",2020,4,"solapur","12746918","24047679848"
"maharashtra",2020,4,"raigad","9634903","13939207767"
"maharashtra",2020,4,"palghar","8070045","11789420098"
"maharashtra",2021,1,"pune","208930588","253623629238"
"maharashtra",2021,1,"mumbai suburban","49079788","75911506798"
"maharashtra",2021,1,"thane","33503449","48840960312"
"maharashtra",2021,1,"nashik","27235543","41832846588"
"maharashtra",2021,1,"aurangabad","20324679","29945191784"
"maharashtra",2021,1,"nagpur","20132732","31261594334"
"maharashtra",2021,1,"washim","16119131","32164445523"
"maharashtra",2021,1,"ahmednagar","14942900","27709537707"
"maharashtra",2021,1,"solapur","13720797","26445846334"
"maharashtra",2021,1,"raigad","10673549","15596964082"
"maharashtra",2021,2,"pune","218732925","298657497267"
"maharashtra",2021,2,"mumbai suburban","51172626","79709409342"
"maharashtra",2021,2,"thane","34695330","51834001818"
"maharashtra",2021,2,"nashik","28391827","47825836434"
"maharashtra",2021,2,"washim","27190170","55251595071"
"maharashtra",2021,2,"aurangabad","23744887","36191383377"
"maharashtra",2021,2,"nagpur","22506189","36690120294"
"maharashtra",2021,2,"ahmednagar","16869500","32660327253"
"maharashtra",2021,2,"solapur","16828619","33876247851"
"maharashtra",2021,2,"raigad","11509927","16915509520"
"maharashtra",2021,3,"pune","303322956","372243656247"
"maharashtra",2021,3,"mumbai suburban","67846531","100494598469"
"maharashtra",2021,3,"washim","47716080","89156949628"
"maharashtra",2021,3,"thane","46296081","66370065441"
"maharashtra",2021,3,"nashik","39927545","60198709474"
"maharashtra",2021,3,"aurangabad","32667108","45343695948"
"maharashtra",2021,3,"nagpur","29998841","44274024438"
"maharashtra",2021,3,"ahmednagar","23270731","41445914645"
"maharashtra",2021,3,"solapur","22642205","41800216300"
"maharashtra",2021,3,"raigad","15666356","21716387177"
"maharashtra",2021,4,"pune","371337618","454584743765"
"maharashtra",2021,4,"mumbai suburban","92733033","134616103623"
